name,type,ownership,authority,status,longitude,latitude,F15Regions,DName2016,CName2016,SName2016,scode,costituenc,d,c,s,p,pc2016,mpopn,fpopn,SexRatio,tpopn,hf_id
Mpasha HC II,HC II,Government,MOH,Functional,30.41584,-0.19204,ANKOLE,IBANDA,IBANDA,RUKIRI,417109,IBANDA COUNTY SOUTH,IBANDA,IBANDA,RUKIRI,MPASHA,41710905,2081,2303.0,90.4,4384.0,HF2628
Nyarukiika HC II,HC II,Government,MOH,Functional,30.42593,-0.27177,ANKOLE,IBANDA,IBANDA,RUKIRI,417109,IBANDA COUNTY SOUTH,IBANDA,IBANDA,RUKIRI,NYARUKIIKA,41710906,2033,2003.0,101.5,4036.0,HF2629
Katembe HCII,HC II,Government,MOH,,30.4066,0.24392,TORO,KAMWENGE,KIBALE,KAMWENGE,413106,KIBALE COUNTY (KAMWENGE),KAMWENGE,KIBALE,KAMWENGE,KIZIBA,41310604,1826,1968.0,92.8,3794.0,HF2630
Rukiri HC III,HC III,Government,MOH,Functional,30.43639,-0.24393,ANKOLE,IBANDA,IBANDA,RUKIRI,417109,IBANDA COUNTY SOUTH,IBANDA,IBANDA,RUKIRI,BWENDA,41710901,2074,2202.0,94.2,4276.0,HF2631
Rushango HC II,HC II,Government,MOH,Functional,30.58883,0.13726,ANKOLE,IBANDA,IBANDA,RUSHANGO TOWN COUNCIL,417110,IBANDA COUNTY NORTH,IBANDA,IBANDA,RUSHANGO TOWN COUNCIL,ITABYAMA,41711001,1158,1322.0,87.6,2480.0,HF2632
Kahenda HC II,HC II,Government,MOH,Functional,30.65719,-0.74003,ANKOLE,ISINGIRO,ISINGIRO,BIRERE,418201,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,BIREERE,KAHENDA,41820101,1803,1973.0,91.4,3776.0,HF2633
Kasana HC III,HC III,Government,MOH,Functional,30.64946,-0.69873,ANKOLE,ISINGIRO,ISINGIRO,BIRERE,418201,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,BIREERE,KASAANA,41820102,2022,2173.0,93.1,4195.0,HF2634
Endiizi HC III,HC III,Government,MOH,Functional,31.18088,-0.86677,ANKOLE,ISINGIRO,BUKANGA,ENDIINZI,418101,BUKANGA COUNTY,ISINGIRO,BUKANGA,ENDIINZI,BUSHEKA,41810101,2077,1987.0,104.5,4064.0,HF2635
Kamuri HC II,HC II,Government,MOH,Functional,30.82819,-0.77023,ANKOLE,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,418202,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,KAMURI,41820202,3631,3919.0,92.7,7550.0,HF2636
Nowamaani HC II,HC II,Private For Profit,,Functional,30.8175,-0.79366,ANKOLE,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,418202,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,KAMURI,41820202,3631,3919.0,92.7,7550.0,HF2637
Isibuka Nursing Home HC III,HC III,Private Not For Profit,CSO,Functional,30.81565,-0.79116,ANKOLE,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,418202,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,KAHARO,41820201,3396,3185.0,106.6,6581.0,HF2638
Mabona HC III,HC III,Government,MOH,Functional,30.77974,-0.83666,ANKOLE,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,418202,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,MABONA,41820204,2624,2930.0,89.6,5554.0,HF2639
Kyabirukwa HC III,HC III,Private Not For Profit,UCMB,Functional,30.8024,-0.80525,ANKOLE,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,418202,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,MABONA,41820204,2624,2930.0,89.6,5554.0,HF2640
Kikokwa HC III,HC III,Government,MOH,Functional,30.68781,-0.69018,ANKOLE,ISINGIRO,ISINGIRO,KABEREBERE TOWN COUNCIL,418203,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,KABEREBERE TOWN COUNCIL,KABEREBERE WEST,41820303,691,733.0,94.3,1424.0,HF2641
Kakoma HC III,HC III,Private Not For Profit,UCMB,Functional,30.69459,-0.71705,ANKOLE,ISINGIRO,ISINGIRO,KABEREBERE TOWN COUNCIL,418203,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,KABEREBERE TOWN COUNCIL,KABEREBERE SOUTH,41820302,1260,1160.0,108.6,2420.0,HF2642
Katembe HC II,HC II,Government,MOH,Functional,30.82685,-0.75205,ANKOLE,ISINGIRO,ISINGIRO,KABINGO,418204,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,KABINGO,KATEMBE,41820402,1273,1369.0,93.0,2642.0,HF2643
Kyabinunga HC II,HC II,Government,MOH,Functional,30.75417,-0.82539,ANKOLE,ISINGIRO,ISINGIRO,KABINGO,418204,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,KABINGO,KYABINUNGA,41820403,2422,2531.0,95.7,4953.0,HF2644
Kyarugaju HC II,HC II,Government,MOH,Functional,30.85507,-0.72834,ANKOLE,ISINGIRO,ISINGIRO,KABINGO,418204,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,KABINGO,KYARUGAJU,41820404,2089,2150.0,97.2,4239.0,HF2645
Kyeirumba HC III,HC III,Government,MOH,Functional,30.75417,-0.75016,ANKOLE,ISINGIRO,ISINGIRO,KABINGO,418204,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,KABINGO,KYARUGAJU,41820404,2089,2150.0,97.2,4239.0,HF2646
Kabugu HC II,HC II,Government,MOH,Functional,30.64368,-0.91315,ANKOLE,ISINGIRO,ISINGIRO,KABUYANDA,418205,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KABUYANDA,KABUGU,41820501,3139,3644.0,86.1,6783.0,HF2647
Rwakakwenda HC II,HC II,Government,MOH,Functional,30.58594,-0.95882,ANKOLE,ISINGIRO,ISINGIRO,KABUYANDA,418205,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KABUYANDA,RWAKAKWENDA,41820504,2412,2608.0,92.5,5020.0,HF2648
Kanywamaizi HC III,HC III,Government,MOH,Functional,30.62904,-0.89426,ANKOLE,ISINGIRO,ISINGIRO,KABUYANDA,418205,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KABUYANDA,KANYWAMAIZI,41820503,2661,2962.0,89.8,5623.0,HF2649
St. Luke Kisyoro HC II,HC II,Private Not For Profit,,Functional,30.61724,-0.94071,ANKOLE,ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,418206,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,KISYORO,41820603,1493,1696.0,88.0,3189.0,HF2650
Kabuyanda  Catholic HC II,HC III,Private Not For Profit,UCMB,Functional,30.62646,-0.94291,ANKOLE,ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,418206,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,CENTRAL,41820601,2544,2713.0,93.8,5257.0,HF2651
Kabuyanda HC IV,HC IV,Government,MOH,Functional,30.62454,-0.94748,ANKOLE,ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,418206,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,KISYORO,41820603,1493,1696.0,88.0,3189.0,HF2652
Juru  HC II NGO,HC II,Private Not For Profit,Local Government,Functional,30.88293,-0.83036,ANKOLE,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,418202,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,KYABISHAHO,41820203,3962,4344.0,91.2,8306.0,HF2653
Buhungiro HC II,HC II,Private Not For Profit,UCMB,Functional,30.95896,-0.86667,ANKOLE,ISINGIRO,BUKANGA,KASHUMBA,418102,BUKANGA COUNTY,ISINGIRO,BUKANGA,KASHUMBA,KASHUMBA,41810203,2324,2177.0,106.8,4501.0,HF2654
Kashumba HC III,HC III,Government,MOH,Functional,30.96978,-0.89158,ANKOLE,ISINGIRO,BUKANGA,KASHUMBA,418102,BUKANGA COUNTY,ISINGIRO,BUKANGA,KASHUMBA,KASHUMBA,41810203,2324,2177.0,106.8,4501.0,HF2655
Rwamwijuka HC II,HC II,Government,MOH,Functional,30.64965,-0.94483,ANKOLE,ISINGIRO,ISINGIRO,KIKAGATE,418207,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KIKAGATE,RWAMWIJUKA,41820708,2705,2977.0,90.9,5682.0,HF2656
Kamubeizi HC II,HC III,Government,MOH,Functional,30.75054,-0.93971,ANKOLE,ISINGIRO,ISINGIRO,KIKAGATE,418207,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KIKAGATE,KAJAHO,41820701,3543,3989.0,88.8,7532.0,HF2657
Nyamitsindo HC II,HC II,Government,MOH,Functional,30.76645,-0.68507,ANKOLE,ISINGIRO,ISINGIRO,MASHA,418208,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,MASHA,NYAMITSINDO,41820803,2113,2063.0,102.4,4176.0,HF2658
Rwetango HC II,HC II,Government,MOH,Functional,30.82321,-0.64962,ANKOLE,ISINGIRO,ISINGIRO,MASHA,418208,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,MASHA,RWETANGO,41820806,1979,1881.0,105.2,3860.0,HF2659
Nyarubungo HC III,HC III,Government,MOH,Functional,30.73435,-0.67181,ANKOLE,ISINGIRO,ISINGIRO,MASHA,418208,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,MASHA,NYARUBUNGO,41820804,2268,2385.0,95.1,4653.0,HF2660
Kyabahesi HC II,HC II,Government,MOH,Functional,30.98093,-0.90244,ANKOLE,ISINGIRO,BUKANGA,MBAARE,418103,BUKANGA COUNTY,ISINGIRO,BUKANGA,MBAARE,KYABAHESI,41810303,4316,4566.0,94.5,8882.0,HF2661
Mbaare HC III,HC III,Government,MOH,Functional,31.03911,-0.92005,ANKOLE,ISINGIRO,BUKANGA,MBAARE,418103,BUKANGA COUNTY,ISINGIRO,BUKANGA,MBAARE,RUTEETE,41810306,1918,1992.0,96.3,3910.0,HF2662
Burungamo HC II,HC II,Government,MOH,Functional,30.87613,-0.88033,ANKOLE,ISINGIRO,BUKANGA,NGARAMA,418104,BUKANGA COUNTY,ISINGIRO,BUKANGA,NGARAMA,BURUNGAMO,41810401,3797,4093.0,92.8,7890.0,HF2663
Kagaaga HC II,HC II,Government,MOH,Functional,30.79644,-0.93298,ANKOLE,ISINGIRO,BUKANGA,NGARAMA,418104,BUKANGA COUNTY,ISINGIRO,BUKANGA,NGARAMA,KAGAAGA,41810403,2076,2433.0,85.3,4509.0,HF2664
Ngarama HC III,HC III,Government,MOH,Functional,30.85555,-0.91882,ANKOLE,ISINGIRO,BUKANGA,NGARAMA,418104,BUKANGA COUNTY,ISINGIRO,BUKANGA,NGARAMA,NGARAMA,41810405,4183,4157.0,100.6,8340.0,HF2665
Kaarokarungi HC II,HC II,Government,MOH,Functional,30.68274,-0.92863,ANKOLE,ISINGIRO,ISINGIRO,NYAKITUNDA,418209,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,NYAKITUNDA,KAMUBEIZI,41820902,3358,3966.0,84.7,7324.0,HF2666
Kihiihi HC II,HC II,Government,MOH,Functional,30.74204,-0.88794,ANKOLE,ISINGIRO,ISINGIRO,NYAKITUNDA,418209,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,NYAKITUNDA,KIHIIHI,41820903,2930,3235.0,90.6,6165.0,HF2667
Migyera HC II,HC II,Government,MOH,Functional,30.6482,-0.87726,ANKOLE,ISINGIRO,ISINGIRO,NYAKITUNDA,418209,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,NYAKITUNDA,MIGYERA,41820904,1111,1238.0,89.7,2349.0,HF2668
Ntungu HC II,HC II,Government,MOH,Functional,30.70897,-0.82544,ANKOLE,ISINGIRO,ISINGIRO,NYAKITUNDA,418209,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,NYAKITUNDA,NTUNGU,41820905,3284,3517.0,93.4,6801.0,HF2669
Nyakitunda HC III,HC III,Government,MOH,Functional,30.70616,-0.88648,ANKOLE,ISINGIRO,ISINGIRO,NYAKITUNDA,418209,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,NYAKITUNDA,BUGONGI,41820901,2926,3412.0,85.8,6338.0,HF2670
Ruhiira HC III,HC III,Government,MOH,Functional,30.64977,-0.84918,ANKOLE,ISINGIRO,ISINGIRO,NYAKITUNDA,418209,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,NYAKITUNDA,RUHIIRA,41820907,3239,3610.0,89.7,6849.0,HF2671
Katanoga HC II,HC II,Government,MOH,Functional,30.69965,-0.74893,ANKOLE,ISINGIRO,ISINGIRO,NYAMUYANJA,418210,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,NYAMUYANJA,KATANOGA,41821002,1593,1618.0,98.5,3211.0,HF2672
Nyamuyanja HC IV,HC IV,Government,MOH,Functional,30.67959,-0.78733,ANKOLE,ISINGIRO,ISINGIRO,NYAMUYANJA,418210,ISINGIRO COUNTY NORTH,ISINGIRO,ISINGIRO,NYAMUYANJA,NYAMUYANJA,41821004,2523,2833.0,89.1,5356.0,HF2673
Rugaaga Health Care HC II,HC II,Private For Profit,Local Government,,31.02296,-0.82924,ANKOLE,ISINGIRO,BUKANGA,RUGAAGA,418105,BUKANGA COUNTY,ISINGIRO,BUKANGA,RUGAAGA,KYAMPANGO,41810504,2498,2628.0,95.1,5126.0,HF2674
St. Thereza HC II,HC II,NGO,Local Government,,30.75054,-0.93971,ANKOLE,ISINGIRO,ISINGIRO,KIKAGATE,418207,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,KIKAGATE,KAJAHO,41820701,3543,3989.0,88.8,7532.0,HF2675
Birunduma HC II,HC II,Government,MOH,Functional,31.06269,-0.79812,ANKOLE,ISINGIRO,BUKANGA,RUGAAGA,418105,BUKANGA COUNTY,ISINGIRO,BUKANGA,RUGAAGA,KYARUBAMBURA,41810505,2330,2484.0,93.8,4814.0,HF2676
Rugaaga HC IV,HC IV,Government,MOH,Functional,31.02363,-0.83636,ANKOLE,ISINGIRO,BUKANGA,RUGAAGA,418105,BUKANGA COUNTY,ISINGIRO,BUKANGA,RUGAAGA,KYAMPANGO,41810504,2498,2628.0,95.1,5126.0,HF2677
Rubondo HC II,HC II,Private Not For Profit,MOH,Functional,31.04293,-0.73622,ANKOLE,ISINGIRO,BUKANGA,RUSHASHA,418106,BUKANGA COUNTY,ISINGIRO,BUKANGA,RUSHASHA,IHUNGA,41810601,1498,1420.0,105.5,2918.0,HF2678
Rwantaaha HC II,HC II,Government,MOH,Functional,31.16981,-0.7352,ANKOLE,ISINGIRO,BUKANGA,RUSHASHA,418106,BUKANGA COUNTY,ISINGIRO,BUKANGA,RUSHASHA,RWANTAHA,41810604,1620,1673.0,96.8,3293.0,HF2679
Rushasha HC III,HC III,Government,MOH,Functional,31.04293,-0.68441,ANKOLE,KIRUHURA,NYABUSHOZI,NYAKASHASHARA,419208,NYABUSHOZI COUNTY,KIRUHURA,NYABUSHOZI,NYAKASHASHARA,RURAMBIRA,41920804,1518,1105.0,137.4,2623.0,HF2680
Kibuzigye HC II,HC II,Government,MOH,Functional,29.89491,-1.19631,KIGEZI,RUBANDA,RUBANDA,BUBAARE,429301,RUBANDA COUNTY EAST,RUBANDA,RUBANDA,BUBAARE,KIBUZIGYE,42930106,1870,2014.0,92.9,3884.0,HF2681
Bubare HC III,HC III,Government,MOH,Functional,29.909105,-1.217465,KIGEZI,RUBANDA,RUBANDA,BUBAARE,429301,RUBANDA COUNTY EAST,RUBANDA,RUBANDA,BUBAARE,BUSHURA,42930102,1706,2004.0,85.1,3710.0,HF2682
Kagarama HC II,HC III,Government,MOH,Functional,29.926911,-1.252926,KIGEZI,RUBANDA,RUBANDA,BUBAARE,429301,RUBANDA COUNTY EAST,RUBANDA,RUBANDA,BUBAARE,KAGARAMA,42930104,2511,2749.0,91.3,5260.0,HF2683
Kishanje HC II,HC II,Private Not For Profit,UCMB,Functional,29.868,-1.30136,KIGEZI,RUBANDA,RUBANDA,BUFUNDI,429302,RUBANDA COUNTY WEST,RUBANDA,RUBANDA,BUFUNDI,KISHANJE,42930204,1909,2330.0,81.9,4239.0,HF2684
Bufundi HC III,HC III,Government,MOH,Functional,29.861686,-1.286824,KIGEZI,RUBANDA,RUBANDA,BUFUNDI,429302,RUBANDA COUNTY WEST,RUBANDA,RUBANDA,BUFUNDI,KISHANJE,42930204,1909,2330.0,81.9,4239.0,HF2685
Kabale Kafunjo HC II GOVT,HC II,Government,MOH,Functional,30.076715,-1.262813,KIGEZI,KABALE,NDORWA,KAHARO,404203,NDORWA COUNTY EAST,KABALE,NDORWA,KAHARO,NYAKASHARARA,40420306,1773,1934.0,91.7,3707.0,HF2686
Kyerero HC II,HC II,Government,MOH,Functional,30.08128,-1.14939,KIGEZI,KABALE,RUKIGA,BUKINDA,404401,RUKIGA COUNTY,RUKIGA,RUKIGA,BUKINDA,KYERERO,43140103,1674,1743.0,96.0,3417.0,HF2687
Muhanga HC II,HC II,Private Not For Profit,,Functional,30.153015,-1.167387,KIGEZI,KABALE,RUKIGA,KAMWEZI,404402,RUKIGA COUNTY,RUKIGA,RUKIGA,KAMWEZI,RWENYANGYE,43140206,1021,1146.0,89.1,2167.0,HF2688
Bukinda HC III,HC III,Government,MOH,Functional,30.124785,-1.199327,KIGEZI,KABALE,RUKIGA,MUHANGA TOWN COUNCIL,404404,RUKIGA COUNTY,RUKIGA,RUKIGA,MUHANGA TOWN COUNCIL,RUTARE,43140405,956,764.0,125.1,1720.0,HF2689
Kandago HC II,HC III,Government,MOH,Functional,30.08684,-1.16323,KIGEZI,KABALE,RUKIGA,BUKINDA,404401,RUKIGA COUNTY,RUKIGA,RUKIGA,BUKINDA,KANDAGO,43140101,908,1002.0,90.6,1910.0,HF2690
Kakatunda HC III,HC III,Private Not For Profit,UCMB,Functional,30.121495,-1.211702,KIGEZI,KABALE,RUKIGA,MUHANGA TOWN COUNCIL,404404,RUKIGA COUNTY,RUKIGA,RUKIGA,MUHANGA TOWN COUNCIL,NYAKABUNGO,43140404,1165,1182.0,98.6,2347.0,HF2691
Nyamiryango HC II,HC II,Government,MOH,Functional,29.975029,-1.21995,KIGEZI,RUBANDA,RUBANDA,BUBAARE,429301,RUBANDA COUNTY EAST,RUBANDA,RUBANDA,BUBAARE,NYAMIYAGA,42930109,1981,2126.0,93.2,4107.0,HF2692
Kinyamari HC II,HC II,Private Not For Profit,,Functional,29.975029,-1.21995,KIGEZI,RUBANDA,RUBANDA,BUBAARE,429301,RUBANDA COUNTY EAST,RUBANDA,RUBANDA,BUBAARE,NYAMIYAGA,42930109,1981,2126.0,93.2,4107.0,HF2693
Kakore HC II NGO,HC III,Private Not For Profit,UCMB,Functional,29.925286,-1.154624,KIGEZI,RUBANDA,RUBANDA,HAMURWA,429303,RUBANDA COUNTY EAST,RUBANDA,RUBANDA,HAMURWA,KAKORE,42930302,2259,2669.0,84.6,4928.0,HF2694
Hamurwa HC IV,HC IV,Government,MOH,Functional,29.903637,-1.129296,KIGEZI,RUBANDA,RUBANDA,HAMURWA TOWN COUNCIL,429304,RUBANDA COUNTY EAST,RUBANDA,RUBANDA,HAMURWA TOWN COUNCIL,HAMURWA,42930401,625,724.0,86.3,1349.0,HF2695
Mushanje HC II,HC II,Government,MOH,Functional,29.85605,-1.07039,KIGEZI,RUBANDA,RUBANDA,IKUMBA,429305,RUBANDA COUNTY WEST,RUBANDA,RUBANDA,IKUMBA,MUSHANJE,42930502,1938,2382.0,81.4,4320.0,HF2696
Nyamabare HC II Gvt,HC II,Government,MOH,Functional,29.85162,-1.09934,KIGEZI,RUBANDA,RUBANDA,IKUMBA,429305,RUBANDA COUNTY WEST,RUBANDA,RUBANDA,IKUMBA,NYAMABALE,42930504,2556,3310.0,77.2,5866.0,HF2697
Ikumba HC III,HC III,Government,MOH,Functional,29.855253,-1.111628,KIGEZI,RUBANDA,RUBANDA,IKUMBA,429305,RUBANDA COUNTY WEST,RUBANDA,RUBANDA,IKUMBA,NYAMABALE,42930504,2556,3310.0,77.2,5866.0,HF2698
Rubanda Phc HC III,HC III,Private Not For Profit,UCMB,Functional,29.86155,-1.12395,KIGEZI,RUBANDA,RUBANDA,RUBANDA TOWN COUNCIL,429309,RUBANDA COUNTY WEST,RUBANDA,RUBANDA,RUBANDA TOWN COUNCIL,NYABUHANGA,42930902,2692,3218.0,83.7,5910.0,HF2699
Kabale Clinic HC II,HC II,Private For Profit,Local Government,Functional,29.99175029,-1.258844001,KIGEZI,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,404101,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,CENTRAL,40410102,2024,2489.0,81.3,4513.0,HF2700
Kabale Parents Clinic HC II,HC II,Private For Profit,Local Government,Functional,29.98539107,-1.250126173,KIGEZI,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,404101,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,NYABIKONI,40410103,2383,2658.0,89.7,5041.0,HF2701
Kabale Surgery Clinic HC II,HC II,Private For Profit,Local Government,Functional,29.99302566,-1.258786341,KIGEZI,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,404101,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,CENTRAL,40410102,2024,2489.0,81.3,4513.0,HF2702
Kigonzi Nursing Home HC II,HC II,,Local Government,Functional,29.99442419,-1.25979409,KIGEZI,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,404101,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,KIGONGI,40410104,1786,1718.0,104.0,3504.0,HF2703
Kda Clinic HC II,HC II,Government,MOH,Functional,29.9917,-1.25287,KIGEZI,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,404101,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,CENTRAL,40410102,2024,2489.0,81.3,4513.0,HF2704
Kabale REGIONAL REF HOSPITAL,RR Hospital,Government,MOH,Functional,29.99,-1.25,KIGEZI,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,404101,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,CENTRAL,40410102,2024,2489.0,81.3,4513.0,HF2705
Kijurera HC II,HC II,Government,MOH,Functional,29.97479,-1.29879,KIGEZI,KABALE,NDORWA,KITUMBA,404206,NDORWA COUNTY WEST,KABALE,NDORWA,KITUMBA,BUKOORA,40420601,2734,2943.0,92.9,5677.0,HF2706
Kakomo HC III,HC III,Government,MOH,Functional,29.95526,-1.28293,KIGEZI,KABALE,NDORWA,KITUMBA,404206,NDORWA COUNTY WEST,KABALE,NDORWA,KITUMBA,MWENDO,40420605,2932,3195.0,91.8,6127.0,HF2707
Rugarama HOSPITAL,General Hospital,Private Not For Profit,UPMB,Functional,29.98152,-1.23584,KIGEZI,KABALE,KABALE MUNICIPALITY,NORTHERN DIVISION,404102,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,KABALE NORTHERN DIVISION,KIJUGUTA,40410201,2007,2155.0,93.1,4162.0,HF2708
Mwanjari HC II,HC II,Government,MOH,Functional,29.99230015,-1.273377159,KIGEZI,KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,404103,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,MWANJARI,40410303,3458,2960.0,116.8,6418.0,HF2709
Kirigime HC II NR,HC II,Private Not For Profit,UMMB,Functional,29.982228,-1.259541,KIGEZI,KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,404103,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,KARIGIME,40410302,2926,3008.0,97.3,5934.0,HF2710
Rushoroza HC III,HC III,Private Not For Profit,UCMB,Functional,29.9965392,-1.28918207,KIGEZI,KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,404103,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,KARUBANDA,40410301,2447,2852.0,85.8,5299.0,HF2711
Kamukira HC IV,HC IV,Government,MOH,Functional,29.98396771,-1.264555069,KIGEZI,KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,404103,KABALE MUNICIPALITY,KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,KARIGIME,40410302,2926,3008.0,97.3,5934.0,HF2712
Kabale Nyakasharara HC II GOVT,HC II,Government,MOH,Functional,30.087601,-1.249188,KIGEZI,KABALE,NDORWA,KAHARO,404203,NDORWA COUNTY EAST,KABALE,NDORWA,KAHARO,KITOHWA,40420305,1554,1622.0,95.8,3176.0,HF2713
Kyobugombe HC II GOVT,HC II,Government,MOH,Functional,30.06409,-1.14448,KIGEZI,KABALE,RUKIGA,RWAMUCUCU,404405,RUKIGA COUNTY,RUKIGA,RUKIGA,RWAMUCUCU,KITOJO,43140503,2331,2632.0,88.6,4963.0,HF2714
Kaharo HC III,HC III,Government,MOH,Functional,30.06677,-1.24382,KIGEZI,KABALE,NDORWA,KAHARO,404203,NDORWA COUNTY EAST,KABALE,NDORWA,KAHARO,KAHARO,40420303,1781,1942.0,91.7,3723.0,HF2715
Katenga HC II,HC II,Government,MOH,Functional,30.10713,-1.24096,KIGEZI,KABALE,NDORWA,KAHARO,404203,NDORWA COUNTY EAST,KABALE,NDORWA,KAHARO,KATENGA,40420304,1551,1547.0,100.3,3098.0,HF2716
Kicumbi HC II,HC II,Government,MOH,Functional,29.99354,-1.33129,KIGEZI,KABALE,NDORWA,KAMUGANGUZI,404204,NDORWA COUNTY WEST,KABALE,NDORWA,KAMUGANGUZI,KICUMBI,40420404,1794,1995.0,89.9,3789.0,HF2717
Rwenyangye HC II,HC III,Government,MOH,Functional,30.16798,-1.17023,KIGEZI,KABALE,RUKIGA,KAMWEZI,404402,RUKIGA COUNTY,RUKIGA,RUKIGA,KAMWEZI,RWENYANGYE,43140206,1021,1146.0,89.1,2167.0,HF2718
Bucundura HC II,HC II,Government,MOH,Functional,29.95582,-1.09612,KIGEZI,KABALE,RUKIGA,KASHAMBYA,404403,RUKIGA COUNTY,RUKIGA,RUKIGA,KASHAMBYA,BUCUNDURA,43140301,2063,2477.0,83.3,4540.0,HF2719
Kabale Kitunga HC II GOVT,HC II,Government,MOH,Functional,30.01481,-1.05502,KIGEZI,KABALE,RUKIGA,KASHAMBYA,404403,RUKIGA COUNTY,RUKIGA,RUKIGA,KASHAMBYA,NYAKASHEBEYA,43140305,1633,1794.0,91.0,3427.0,HF2720
Kashambya HC III,HC III,Government,MOH,Functional,29.98219,-1.04875,KIGEZI,KABALE,RUKIGA,KASHAMBYA,404403,RUKIGA COUNTY,RUKIGA,RUKIGA,KASHAMBYA,RUTENGYE,43140306,2267,2654.0,85.4,4921.0,HF2721
