name,type,ownership,authority,status,longitude,latitude,F15Regions,DName2016,CName2016,SName2016,scode,costituenc,d,c,s,p,pc2016,mpopn,fpopn,SexRatio,tpopn,hf_id
Fort Portal Regional Referral Hospital,RR Hospital,Government,MOH,Functional,30.282,0.655,TORO,KABAROLE,FORT PORTAL MUNICIPALITY,SOUTHERN DIVISION,405302,FORT PORTAL MUNICIPALITY,KABAROLE,FORT PORTAL MUNICIPALITY,SOUTHERN DIVISION,BAZAAR,40530201,3928,4135.0,95.0,8063.0,HF2806
Kagote HC III,HC III,Government,MOH,Functional,30.2739,0.66467,TORO,KABAROLE,FORT PORTAL MUNICIPALITY,WESTERN DIVISION,405303,FORT PORTAL MUNICIPALITY,KABAROLE,FORT PORTAL MUNICIPALITY,WESTERN DIVISION,KAGOTE,40530301,1785,1966.0,90.8,3751.0,HF2808
Katojo Prisons HC III,HC III,Government,Prisons,Functional,30.25709,0.68356,TORO,KABAROLE,FORT PORTAL MUNICIPALITY,WESTERN DIVISION,405303,FORT PORTAL MUNICIPALITY,KABAROLE,FORT PORTAL MUNICIPALITY,WESTERN DIVISION,KIBIMBA,40530302,3017,1866.0,161.7,4883.0,HF2809
Bigodi HC III,HC III,Government,MOH,Functional,30.40955,0.403203,TORO,KAMWENGE,KIBALE,BUSIRIBA,413102,KIBALE COUNTY (KAMWENGE),KAMWENGE,KIBALE,BUSIRIBA,BIGODI,41310201,2077,2132.0,97.4,4209.0,HF2813
Bunoga HC III,HC III,Government,MOH,Functional,30.52693,0.40512,TORO,KAMWENGE,KIBALE,BUSIRIBA,413102,KIBALE COUNTY (KAMWENGE),KAMWENGE,KIBALE,BUSIRIBA,KINONI,41310206,2159,2423.0,89.1,4582.0,HF2814
Bwizi HC III,HC III,Government,MOH,Functional,30.72607,0.38972,TORO,KAMWENGE,KIBALE,BWIZI,413103,KIBALE EAST COUNTY,KAMWENGE,KIBALE,BWIZI,BWIZI,41310301,6081,6242.0,97.4,12323.0,HF2816
Kyabenda HC III,HC III,Private Not For Profit,,Functional,30.4404,0.32634,TORO,KAMWENGE,KIBALE,KAHUNGE,413105,KIBALE COUNTY (KAMWENGE),KAMWENGE,KIBALE,KAHUNGE,RWENKUBA,41310506,3625,3863.0,93.8,7488.0,HF2818
Rukunyu HC IV,HC IV,Government,MOH,Functional,30.44873,0.261035,TORO,KAMWENGE,KIBALE,KAHUNGE,413105,KIBALE COUNTY (KAMWENGE),KAMWENGE,KIBALE,KAHUNGE,KYAKANYEMERA,41310502,3891,4210.0,92.4,8101.0,HF2819
Kabuga HC III,HC III,Private Not For Profit,,Functional,30.501224,0.184695,TORO,KAMWENGE,KIBALE,KAMWENGE,413106,KIBALE COUNTY (KAMWENGE),KAMWENGE,KIBALE,KAMWENGE,KIZIBA,41310604,1826,1968.0,92.8,3794.0,HF2823
Kamwenge HC III,HC III,Government,MOH,Functional,30.449813,0.179738,TORO,KAMWENGE,KIBALE,KAMWENGE TOWN COUNCIL,413107,KIBALE COUNTY (KAMWENGE),KAMWENGE,KIBALE,KAMWENGE TOWN COUNCIL,KABURAISOKE,41310701,2510,2462.0,101.9,4972.0,HF2825
Padre Pio HC III,HC III,Private Not For Profit,UCMB,Functional,30.455,0.18978,TORO,KAMWENGE,KIBALE,KAMWENGE TOWN COUNCIL,413107,KIBALE COUNTY (KAMWENGE),KAMWENGE,KIBALE,KAMWENGE TOWN COUNCIL,KAMWENGE,41310702,2578,2635.0,97.8,5213.0,HF2826
Kicheche HC III,HC III,Government,MOH,Functional,30.39135,-0.105292,TORO,KAMWENGE,KITAGWENDA,KICHECHE,413203,KITAGWENDA COUNTY,KAMWENGE,KITAGWENDA,KICHECHE,KABUJOGERA TOWN BOARD,41320302,1735,1819.0,95.4,3554.0,HF2827
Rwamwanja HC III,HC III,Government,MOH,Functional,30.6522,0.33991,TORO,KAMWENGE,KIBALE,NKOMA,413109,KIBALE EAST COUNTY,KAMWENGE,KIBALE,NKOMA,MABAALE,41310902,2057,2025.0,101.6,4082.0,HF2828
Ntara HC IV,HC IV,Government,MOH,Functional,30.36111,0.00147,TORO,KAMWENGE,KITAGWENDA,NTARA,413205,KITAGWENDA COUNTY,KAMWENGE,KITAGWENDA,NTARA,NTARA,41320504,2338,2570.0,91.0,4908.0,HF2830
Nyabbani HC III,HC III,Government,MOH,Functional,30.418169,0.074416,TORO,KAMWENGE,KITAGWENDA,NYABBANI,413206,KITAGWENDA COUNTY,KAMWENGE,KITAGWENDA,NYABBANI,RWENKUBEBE,41320605,2397,2567.0,93.4,4964.0,HF2831
Kayonza Tea Factory HC III,HC III,Private Not For Profit,Local Government,Functional,29.67599,-0.87141,KIGEZI,KANUNGU,KINKIIZI,KANYANTOROGO,414105,KINKIZI COUNTY WEST,KANUNGU,KINKIZI,KANYANTOROGO,NYAMIGOYE,41410504,2528,2680.0,94.3,5208.0,HF2832
Kambuga HOSPITAL,General Hospital,Government,MOH,Functional,29.8059,-0.80811,KIGEZI,KANUNGU,KINKIIZI,KAMBUGA TOWN COUNCIL,414103,KINKIZI COUNTY EAST,KANUNGU,KINKIZI,KAMBUGA TOWN COUNCIL,CENTRAL,41410301,905,991.0,91.3,1896.0,HF2836
Bwindi Community HOSPITAL,General Hospital,Private Not For Profit,,Functional,29.61679,-0.96383,KIGEZI,KANUNGU,KINKIIZI,KAYONZA,414107,KINKIZI COUNTY WEST,KANUNGU,KINKIZI,KAYONZA,MUKONO,41410704,4009,4216.0,95.1,8225.0,HF2837
Kanungu Kayonza HC III GOVT,HC III,Government,MOH,Functional,29.67599,-0.93149,KIGEZI,KANUNGU,KINKIIZI,KAYONZA,414107,KINKIZI COUNTY WEST,KANUNGU,KINKIZI,KAYONZA,BUJENGWE,41410701,3157,3408.0,92.6,6565.0,HF2838
Nyakatare HC III,HC III,Private Not For Profit,,Functional,29.77085,-0.8948,KIGEZI,KANUNGU,KINKIIZI,KANUNGU TOWN COUNCIL,414104,KINKIZI COUNTY EAST,KANUNGU,KINKIZI,KANUNGU TOWN COUNCIL,WESTERN WARD,41410404,1844,1986.0,92.8,3830.0,HF2842
Kanungu HC IV,HC IV,Government,MOH,Functional,29.77882,-0.89903,KIGEZI,KANUNGU,KINKIIZI,KANUNGU TOWN COUNCIL,414104,KINKIZI COUNTY EAST,KANUNGU,KINKIZI,KANUNGU TOWN COUNCIL,WESTERN WARD,41410404,1844,1986.0,92.8,3830.0,HF2843
Kanyantorogo Gvt HC III,HC III,Government,MOH,Functional,29.71657,-0.83015,KIGEZI,KANUNGU,KINKIIZI,KANYANTOROGO,414105,KINKIZI COUNTY WEST,KANUNGU,KINKIZI,KANYANTOROGO,BUREMA,41410501,1807,1932.0,93.5,3739.0,HF2845
Katete HC III,HC III,Government,MOH,Functional,29.75088,-0.78469,KIGEZI,KANUNGU,KINKIIZI,KATETE,414106,KINKIZI COUNTY EAST,KANUNGU,KINKIZI,KATETE,KISHURO,41410602,1081,1295.0,83.5,2376.0,HF2846
Matanda HC III,HC III,Government,MOH,Functional,29.74493,-0.65037,KIGEZI,KANUNGU,KINKIIZI,KIHIHI,414108,KINKIZI COUNTY WEST,KANUNGU,KINKIZI,KIHIIHI,KIBIMBIRI,41410802,4654,4762.0,97.7,9416.0,HF2847
Kirima HC III,HC III,Government,MOH,Functional,29.74763,-0.86943,KIGEZI,KANUNGU,KINKIIZI,KIRIMA,414111,KINKIZI COUNTY EAST,KANUNGU,KINKIZI,KIRIMA,RUTUGUNDA,41411104,1983,2177.0,91.1,4160.0,HF2854
Mpungu HC III,HC III,Government,MOH,Functional,29.73972,-0.9769,KIGEZI,KANUNGU,KINKIIZI,MPUNGU,414112,KINKIZI COUNTY WEST,KANUNGU,KINKIZI,MPUNGU,MURAMBA,41411203,1477,1753.0,84.3,3230.0,HF2856
Nyamirama HC III,HC III,Government,MOH,Functional,29.76856,-0.70138,KIGEZI,KANUNGU,KINKIIZI,NYAMIRAMA,414114,KINKIZI COUNTY WEST,KANUNGU,KINKIZI,NYAMIRAMA,NTUNGWA,41411403,1519,1642.0,92.5,3161.0,HF2860
Nyakashozi HC II,HC III,Private Not For Profit,UCMB,Functional,29.76887,-0.69961,KIGEZI,KANUNGU,KINKIIZI,NYAMIRAMA,414114,KINKIZI COUNTY WEST,KANUNGU,KINKIZI,NYAMIRAMA,NTUNGWA,41411403,1519,1642.0,92.5,3161.0,HF2861
Rugyeyo HC III,HC III,Government,MOH,Functional,29.8292,-0.89878,KIGEZI,KANUNGU,KINKIIZI,RUGYEYO,414116,KINKIZI COUNTY EAST,KANUNGU,KINKIZI,RUGYEYO,KASHOJWA,41411601,1605,1849.0,86.8,3454.0,HF2864
Rutenga HC III,HC III,Government,MOH,Functional,29.849118,-1.006611,KIGEZI,KANUNGU,KINKIIZI,RUTENGA,414117,KINKIZI COUNTY EAST,KANUNGU,KINKIZI,RUTENGA,KATOJO,41411701,2261,2537.0,89.1,4798.0,HF2866
Bugoye HC III,HC III,Government,MOH,Functional,30.00238,0.28918,TORO,KASESE,BUSONGORA,BUGOYE,406201,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,BUGOYE,MUHAMBO,40620105,3107,3320.0,93.6,6427.0,HF2871
Mt. Rwenzori HC III,HC III,Private Not For Profit,,Functional,30.022786,0.301869,TORO,KASESE,BUSONGORA,BUGOYE,406201,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,BUGOYE,BUGOYE,40620101,3692,3849.0,95.9,7541.0,HF2872
Kilembe HOSPITAL,General Hospital,Private Not For Profit,UCMB,Functional,30.013431,0.196402,TORO,KASESE,KASESE MUNICIPALITY,BULEMBIA DIVISION,406301,KASESE MUNICIPALITY,KASESE,KASESE MUNICIPALITY,BULEMBIA DIVISION,NAMUHUGA,40630103,2053,2188.0,93.8,4241.0,HF2874
Hiima Disp. HC III,HC III,Government,MOH,Functional,30.18073297,0.30272471,TORO,KASESE,BUSONGORA,HIMA TOWN COUNCIL,406204,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,HIMA TOWN COUNCIL,KENDAHI,40620403,1695,1823.0,93.0,3518.0,HF2878
Hiima Iaa (Uci) HC IV,HC IV,Private For Profit,,Functional,30.18207,0.30008,TORO,KASESE,BUSONGORA,HIMA TOWN COUNCIL,406204,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,HIMA TOWN COUNCIL,KENDAHI,40620403,1695,1823.0,93.0,3518.0,HF2879
Karusandara HC III,HC III,Government,MOH,Functional,30.157125,0.229354,TORO,KASESE,BUSONGORA,KARUSANDARA,406205,BUSONGORA COUNTY SOUTH,KASESE,BUSONGORA,KARUSANDARA,KARUSANDARA,40620502,2335,2295.0,101.7,4630.0,HF2880
Kanamba HC III,HC III,Private Not For Profit,,Functional,30.223028,0.225093,TORO,KASESE,BUSONGORA,KARUSANDARA,406205,BUSONGORA COUNTY SOUTH,KASESE,BUSONGORA,KARUSANDARA,KANAMBA,40620501,1347,1280.0,105.2,2627.0,HF2881
Kasese Nursing Home HC III,HC III,Private For Profit,,Non Functional,30.076688,0.180393,TORO,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,406302,KASESE MUNICIPALITY,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,BASE CAMP,40630201,1474,1614.0,91.3,3088.0,HF2885
St. Paul HC IV,HC IV,Private Not For Profit,UPMB,Functional,30.07476,0.16384,TORO,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,406302,KASESE MUNICIPALITY,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,KAMAIBA,40630202,2496,3172.0,78.7,5668.0,HF2886
Bishop Masereka Christian Foundation HC IV,HC IV,Private Not For Profit,,Functional,30.07868,0.17419,TORO,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,406302,KASESE MUNICIPALITY,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,BASE CAMP,40630201,1474,1614.0,91.3,3088.0,HF2887
Dr. Ganafa Clinic. HC III,HC III,,,Non Functional,30.07770251,0.17871254,TORO,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,406302,KASESE MUNICIPALITY,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,BASE CAMP,40630201,1474,1614.0,91.3,3088.0,HF2888
Kalibu HC III,HC III,Government,MOH,Functional,29.99586,0.18437,TORO,KASESE,BUSONGORA,KILEMBE,406207,BUSONGORA COUNTY SOUTH,KASESE,BUSONGORA,KILEMBE,KIBANDAMA,40620702,2235,2468.0,90.6,4703.0,HF2890
Kagando HOSPITAL,General Hospital,Private Not For Profit,UPMB,Functional,29.89819,0.06332,TORO,KASESE,BUKONZO,KISINGA TOWN COUNCIL,406114,BUKONJO COUNTY EAST,KASESE,BUKONZO,KISINGA TOWN COUNCIL,KAGANDO,40611401,1385,1671.0,82.9,3056.0,HF2891
Nyabirongo HC III,HC III,Government,MOH,Functional,29.88585,0.076579,TORO,KASESE,BUKONZO,KISINGA,406105,BUKONJO COUNTY EAST,KASESE,BUKONZO,KISINGA,NYABIRONGO,40610504,4863,5262.0,92.4,10125.0,HF2893
Kinyabwamba HC III,HC III,Private Not For Profit,MOH,Functional,30.151886,0.33062,TORO,KASESE,BUSONGORA,KITSWAMBA,406208,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,KITSWAMBA,KIHYO,40620802,3035,3196.0,95.0,6231.0,HF2897
Kitswamba HC III,HC III,Government,MOH,Functional,30.16823658,0.37165852,TORO,KASESE,BUSONGORA,KITSWAMBA,406208,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,KITSWAMBA,KITSWAMBA,40620803,5402,5729.0,94.3,11131.0,HF2898
Kabatunda HC III,HC III,Government,MOH,Functional,30.151962,0.428282,TORO,KASESE,BUSONGORA,KYABARUNGIRA,406209,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,KYABARUNGIRA,KABATUNDA,40620901,1992,2092.0,95.2,4084.0,HF2899
Rwesande HC IV,HC IV,Private Not For Profit,UPMB,Functional,30.126636,0.415655,TORO,KASESE,BUSONGORA,BUHUHIRA,406202,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,BUHUHIRA,BUGHENDERO,40620201,2576,2604.0,98.9,5180.0,HF2900
Kyarumba HC III,HC III,Government,MOH,Functional,29.951501,0.125045,TORO,KASESE,BUKONZO,KYARUMBA,406107,BUKONJO COUNTY EAST,KASESE,BUKONZO,KYARUMBA,KAGHEMA,40610702,4374,4615.0,94.8,8989.0,HF2902
Kitabu Maternity/ Kitabu St. Francis HC III,HC III,Private Not For Profit,UCMB,Functional,29.97561,0.08755,TORO,KASESE,BUKONZO,KYARUMBA,406107,BUKONJO COUNTY EAST,KASESE,BUKONZO,KYARUMBA,KITABO,40610705,4211,4529.0,93.0,8740.0,HF2903
Kyarumba Phc HC III,HC III,Private Not For Profit,UCMB,Functional,29.94821,0.12646,TORO,KASESE,BUKONZO,KYARUMBA,406107,BUKONJO COUNTY EAST,KASESE,BUKONZO,KYARUMBA,KAGHEMA,40610702,4374,4615.0,94.8,8989.0,HF2904
Kyondo HC III,HC III,Government,MOH,Functional,29.935851,0.09658,TORO,KASESE,BUKONZO,KYONDO,406108,BUKONJO COUNTY EAST,KASESE,BUKONZO,KYONDO,KANYATSI,40610803,3786,3979.0,95.1,7765.0,HF2905
Mahango HC III,HC III,Government,MOH,Functional,29.997798,0.13037,TORO,KASESE,BUKONZO,MAHANGO,406109,BUKONJO COUNTY EAST,KASESE,BUKONZO,MAHANGO,MAHANGO,40610903,2803,3056.0,91.7,5859.0,HF2908
Isule HC III,HC III,Government,MOH,Functional,30.065961,0.370333,TORO,KASESE,BUSONGORA,MALIBA,406211,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,MALIBA,BIKONE,40621101,5644,5618.0,100.5,11262.0,HF2912
Mukathi HC III,HC III,Government,MOH,Functional,30.10445823,0.36378568,TORO,KASESE,BUSONGORA,MALIBA,406211,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,MALIBA,ISULE,40621103,4069,4330.0,94.0,8399.0,HF2913
Maliba HC III,HC III,Private Not For Profit,,Functional,30.109565,0.336255,TORO,KASESE,BUSONGORA,MALIBA,406211,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,MALIBA,BUHUNGA,40621102,3305,3445.0,95.9,6750.0,HF2914
Nyamirami HC IV,HC IV,Government,MOH,Functional,29.99139,0.07819,TORO,KASESE,BUSONGORA,MUHOKYA,406212,BUSONGORA COUNTY SOUTH,KASESE,BUSONGORA,MUHOKYA,NYAMIRAMI,40621205,2724,3060.0,89.0,5784.0,HF2916
Kasese Municipal Council HC III,HC III,Government,MOH,Functional,30.07775636,0.17869448,TORO,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,406302,KASESE MUNICIPALITY,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,BASE CAMP,40630201,1474,1614.0,91.3,3088.0,HF2918
Rukooki HC III,HC III,Government,MOH,Functional,30.131153,0.256647,TORO,KASESE,BUSONGORA,MALIBA,406211,BUSONGORA COUNTY NORTH,KASESE,BUSONGORA,MALIBA,MUBUKU TOWN BOARD,40621107,1855,1551.0,119.6,3406.0,HF2919
Buhaghura HC III,HC III,Private Not For Profit,,Functional,30.043415,0.225889,TORO,KASESE,BUSONGORA,RUKOKI,406213,BUSONGORA COUNTY SOUTH,KASESE,BUSONGORA,RUKOKI,NYAKABINGO I,40621303,1668,1740.0,95.9,3408.0,HF2921
Kyabasaija HC III,HC III,Government,Local Government,Functional,31.381313,0.76053842,BUNYORO,KAKUMIRO,BUGANGAIZI,BWANSWA,428102,BUGANGAIZI WEST COUNTY,KAKUMIRO,BUGANGAIZI,BWANSWA,LUBAYA,42810205,1972,1873.0,105.3,3845.0,HF2925
Bwikara HC III,HC III,Government,Local Government,Functional,30.703334,0.942654,BUNYORO,KAGADI,BUYAGA,BWIKARA,427202,BUYAGA WEST COUNTY,KAGADI,BUYAGA,BWIKARA,KISUURA,42720201,6625,6860.0,96.6,13485.0,HF2926
Kagadi HOSPITAL,General Hospital,Government,MOH,Functional,30.808823,0.94473,BUNYORO,KAGADI,BUYAGA,KAGADI  TOWN COUNCIL,427205,BUYAGA EAST COUNTY,KAGADI,BUYAGA,KAGADI  TOWN COUNCIL,CENTRAL,42720501,3279,3843.0,85.3,7122.0,HF2927
St. Ambrose Charity HC IV,HC IV,Private Not For Profit,Local Government,Functional,30.81726,0.945172,BUNYORO,KAGADI,BUYAGA,KAGADI  TOWN COUNCIL,427205,BUYAGA EAST COUNTY,KAGADI,BUYAGA,KAGADI  TOWN COUNCIL,KIRABA,42720503,1904,2000.0,95.2,3904.0,HF2928
Kakindo HC IV,HC IV,Government,Local Government,Functional,31.184459,1.073698,BUNYORO,KAKUMIRO,BUGANGAIZI,KAKINDO,428103,BUGANGAIZI WEST COUNTY,KAKUMIRO,BUGANGAIZI,KAKINDO,KIHUUNA,42810302,3470,3294.0,105.3,6764.0,HF2931
Kakumiro HC IV,HC IV,Government,Local Government,Functional,31.32438,0.78423,BUNYORO,KAKUMIRO,BUGANGAIZI,KAKUMIRO  TOWN COUNCIL,428104,BUGANGAIZI WEST COUNTY,KAKUMIRO,BUGANGAIZI,KAKUMIRO TOWN COUNCIL,CENTRAL,42810401,1361,1527.0,89.1,2888.0,HF2932
Kibaale Kasambya HC III GOVT,HC III,Government,MOH,Functional,31.256913,0.905765,BUNYORO,KAKUMIRO,BUGANGAIZI,KASAMBYA,428105,BUGANGAIZI WEST COUNTY,KAKUMIRO,BUGANGAIZI,KASAMBYA,KAKAYO,42810501,5625,5276.0,106.6,10901.0,HF2935
St. Luke Bujuni Kibale HC III,HC III,Private For Profit,UCMB,Functional,31.08006,0.775805,BUNYORO,KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,407303,BUYANJA COUNTY,KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,KABALEGA,40730301,554,602.0,92.0,1156.0,HF2936
Kibaale HC IV (Kibaale),HC IV,Government,MOH,Functional,31.07435909,0.790241149,BUNYORO,KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,407303,BUYANJA COUNTY,KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,MASAZA,40730303,1094,1103.0,99.2,2197.0,HF2937
St. Norah HC III,HC III,Private Not For Profit,Local Government,Functional,31.06398,1.083901,BUNYORO,KAGADI,BUYAGA,KIRYANGA,427206,BUGANGAIZI EAST COUNTY,KAGADI,BUYAGA,KIRYANGA,KIRYANGA,42720603,2948,2979.0,99.0,5927.0,HF2938
Kiryanga HC III,HC III,Government,MOH,Functional,31.05727,1.11383,BUNYORO,KAGADI,BUYAGA,KIRYANGA,427206,BUGANGAIZI EAST COUNTY,KAGADI,BUYAGA,KIRYANGA,KIKONDA,42720602,2596,2527.0,102.7,5123.0,HF2939
Kisiita HC III,HC III,Government,MOH,Functional,31.27405,1.03198,BUNYORO,KAKUMIRO,BUGANGAIZI,KITAIHUKA,428110,BUGANGAIZI WEST COUNTY,KAKUMIRO,BUGANGAIZI,KITAIHUKA TOWN COUNCIL,KINUNDA,42811001,2666,2660.0,100.2,5326.0,HF2942
Kyakabadiima HC III,HC III,Government,MOH,Functional,30.857248,1.026346,BUNYORO,KAGADI,BUYAGA,KYAKABADIIMA,427207,BUYAGA WEST COUNTY,KAGADI,BUYAGA,KYAKABADIIMA,KYAKABADIIMA,42720704,862,941.0,91.6,1803.0,HF2943
Isunga HC III,HC III,Government,Local Government,Functional,30.885663,0.91119,BUNYORO,KAGADI,BUYAGA,KYANAISOKE,427208,BUYAGA EAST COUNTY,KAGADI,BUYAGA,KYANAISOKE,ISUNGA,42720801,1975,2018.0,97.9,3993.0,HF2945
Kyaterekera HC III,HC III,Government,MOH,Functional,30.60432,0.97334,BUNYORO,KAGADI,BUYAGA,KYATEREKERA,427209,BUYAGA WEST COUNTY,KAGADI,BUYAGA,KYATEREKERA,KYATEREKERA,42720902,3398,3572.0,95.1,6970.0,HF2946
Kyebando HC III GOVT,HC III,Government,MOH,Functional,31.087276,0.91212901,BUNYORO,KIBAALE,BUYANJA,KYEBANDO,407310,BUYANJA COUNTY,KIBAALE,BUYANJA,KYEBANDO,KIRASA,40730402,1390,1359.0,102.3,2749.0,HF2947
Mugalike Ngo HC III,HC III,Private Not For Profit,UCMB,Functional,30.8814,1.00431,BUNYORO,KAGADI,BUYAGA,KYENZIGE,427210,BUYAGA EAST COUNTY,KAGADI,BUYAGA,KYENZIGE,KITEMA,42721001,1938,2029.0,95.5,3967.0,HF2949
Mabaale HC III,HC III,Government,MOH,Functional,30.919435,1.054514,BUNYORO,KAGADI,BUYAGA,MABAALE,427211,BUYAGA EAST COUNTY,KAGADI,BUYAGA,MABAALE,KIRANZI,42721104,4367,4881.0,89.5,9248.0,HF2951
Kinyarugonjo HC III,HC III,Private Not For Profit,UCMB,Functional,30.93624,1.08844,BUNYORO,KAGADI,BUYAGA,MABAALE,427211,BUYAGA EAST COUNTY,KAGADI,BUYAGA,MABAALE,KIRANZI,42721104,4367,4881.0,89.5,9248.0,HF2952
Mpeefu Kasojjo/ Mpeefu B HC III,HC III,Government,MOH,Functional,30.66289,1.025018,BUNYORO,KAGADI,BUYAGA,MPEEFU,427212,BUYAGA WEST COUNTY,KAGADI,BUYAGA,MPEEFU,RWABARANGA,42721204,6687,7062.0,94.7,13749.0,HF2957
Mugarama HC III,HC III,Government,MOH,Functional,30.98924,0.866972,BUNYORO,KIBAALE,BUYANJA,MUGARAMA,407306,BUYANJA COUNTY,KIBAALE,BUYANJA,MUGARAMA,MUGARAMA,40730604,1248,1215.0,102.7,2463.0,HF2958
St. Michael Nyankoma HC III,HC III,Government,MOH,Functional,30.7743,0.955523,BUNYORO,KAGADI,BUYAGA,MUHORRO,427213,BUYAGA WEST COUNTY,KAGADI,BUYAGA,MUHORRO,GALIBOLEKA,42721301,2816,2996.0,94.0,5812.0,HF2960
Muhorro Ngo HC III,HC III,Private Not For Profit,UCMB,Functional,30.75617,0.91194,BUNYORO,KAGADI,BUYAGA,MUHORRO  TOWN COUNCIL,427214,BUYAGA WEST COUNTY,KAGADI,BUYAGA,MUHORRO  TOWN COUNCIL,BUTUMBA,42721401,1490,1621.0,91.9,3111.0,HF2962
Nalweyo HC III,HC III,Government,Local Government,Functional,31.26075,1.121626,BUNYORO,KAKUMIRO,BUGANGAIZI,NALWEYO,428108,BUGANGAIZI WEST COUNTY,KAKUMIRO,BUGANGAIZI,NALWEYO,MASAKA,42810804,1644,1684.0,97.6,3328.0,HF2963
Nkooko HC III,HC III,Government,Local Government,Functional,31.427764,0.963526,BUNYORO,KAKUMIRO,BUGANGAIZI,NKOOKO,428109,BUGANGAIZI EAST COUNTY,KAKUMIRO,BUGANGAIZI,NKOOKO,KYABAKAMBA,42810903,1826,1800.0,101.4,3626.0,HF2966
Nyamarwa HC III,HC III,Government,Local Government,Functional,31.23356,0.69861,BUNYORO,KIBAALE,BUYANJA,NYAMARWA,407308,BUYANJA COUNTY,KIBAALE,BUYANJA,NYAMARWA,KAMONDO,40730802,1493,1429.0,104.5,2922.0,HF2967
Rugashari HC III,HC III,Government,Local Government,Functional,30.819277,1.0847383,BUNYORO,KAGADI,BUYAGA,RUGASHARI,427217,BUYAGA WEST COUNTY,KAGADI,BUYAGA,RUGASHARI,RUGASHARI,42721704,2395,2577.0,92.9,4972.0,HF2969
Buremba HC III,HC III,Government,MOH,Functional,30.71114,0.11197,ANKOLE,KIRUHURA,KAZO,BUREMBA,419101,KAZO COUNTY,KIRUHURA,KAZO,BUREMBA,KIJOOHA,41910104,2086,1970.0,105.9,4056.0,HF2973
Lamezia HC III,HC III,Private Not For Profit,Local Government,Functional,30.89039659,0.127995152,ANKOLE,KIRUHURA,KAZO,BURUNGA,419102,KAZO COUNTY,KIRUHURA,KAZO,BURUNGA,MAGONDO,41910203,4429,4240.0,104.5,8669.0,HF2975
Burunga HC III,HC III,Government,MOH,Functional,30.95686,0.13935,ANKOLE,KIRUHURA,KAZO,BURUNGA,419102,KAZO COUNTY,KIRUHURA,KAZO,BURUNGA,BURUNGA,41910201,3091,2740.0,112.8,5831.0,HF2976
Kiruhura Kanoni HC III GOVT,HC III,Government,MOH,Functional,30.5984,-0.11044,ANKOLE,KIRUHURA,KAZO,KANONI,419104,KAZO COUNTY,KIRUHURA,KAZO,KANONI,NYARUBANGA,41910404,1574,1662.0,94.7,3236.0,HF2977
Kanyaryeru (Lake Mburo) HC III,HC III,Government,MOH,Functional,30.82193,-0.52472,ANKOLE,KIRUHURA,NYABUSHOZI,KANYARYERU,419201,NYABUSHOZI COUNTY,KIRUHURA,NYABUSHOZI,KANYARYERU,KANYARYERU,41920103,837,803.0,104.2,1640.0,HF2978
Kashongi HC III,HC III,Government,MOH,Functional,30.64538,-0.28566,ANKOLE,KIRUHURA,NYABUSHOZI,KASHONGI,419202,KASHONGI COUNTY,KIRUHURA,NYABUSHOZI,KASHONGI,KASHONGI,41920203,1060,1092.0,97.1,2152.0,HF2980
Kazo HC IV,HC IV,Government,MOH,Functional,30.75718,-0.04916,ANKOLE,KIRUHURA,KAZO,KAZO TOWN COUNCIL,419106,KAZO COUNTY,KIRUHURA,KAZO,KAZO TOWN COUNCIL,KAZO,41910603,1174,1253.0,93.7,2427.0,HF2983
Rushere Community HOSPITAL,General Hospital,Private Not For Profit,,Functional,30.9482,-0.2104,ANKOLE,KIRUHURA,NYABUSHOZI,KENSHUNGA,419203,NYABUSHOZI COUNTY,KIRUHURA,NYABUSHOZI,KENSHUNGA,RUSHERE TOWN BOARD,41920305,2165,2099.0,103.1,4264.0,HF2984
